region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
Europe & Central Asia,ECA,Slovak Republic,SVK,2020,national,EU-SILC,national,2020,income,2,2004 - 2021,2.15,0.002123067,9.04E-04,4.42E-04,0.00131002,24.99317834,23.87962233,0.107614987,0.242194241,0.201153614,0.034664722,0.05643855,0.069464037,0.080415856,0.090217194,0.100425224,0.111358635,0.12442886,0.142149911,0.190437011,1.072841317,0.579345882,5458827,17617.4487,10068.42176,FALSE,micro,survey,13.08981117,0.123681127,1.307036523,
Europe & Central Asia,ECA,Slovak Republic,SVK,2021,national,EU-SILC,national,2021,income,2,2004 - 2021,2.15,0.00101481,3.44E-04,2.23E-04,6.32E-04,24.84433791,23.47830179,0.108731663,0.241102202,0.200246859,0.034214213,0.05716575,0.070327303,0.081267065,0.090446336,0.100026676,0.109910563,0.123824464,0.141535182,0.191282448,1.106631587,0.579345882,5447247,18500.41971,10352.64608,FALSE,micro,survey,12.88915089,0.115385541,1.321705973,
Europe & Central Asia,ECA,Slovenia,SVN,1987,national,IES,national,1987,income,0,1987 - 1993,2.15,0,0,0,0,38.68897387,35.25300385,0.090081669,0.235983698,0.188244806,0.044931555,0.059151351,0.069619077,0.078520844,0.08690596,0.095546824,0.105347435,0.117950397,0.13802145,0.204005107,0.030842248,0.638933837,1989776,15809.55633,,FALSE,group,survey,18.77650192,0.06972,0.769168408,
Europe & Central Asia,ECA,Slovenia,SVN,1993,national,IES,national,1993,income,0,1987 - 1993,2.15,0,0,0,0,23.40825863,19.84796885,0.13880351,0.2911778,0.225057052,0.040487989,0.052418905,0.062293926,0.071302015,0.080203885,0.089714505,0.100830554,0.11554387,0.139869464,0.247334887,0.303876487,0.638933837,1991746,12112.90462,6941.320996,FALSE,group,survey,11.07398443,0.10317,1.369574483,
Europe & Central Asia,ECA,Slovenia,SVN,1997,national,HBS-LIS,national,1997,income,1,1997 - 1999,2.15,0,0,0,0,26.64798622,24.38460296,0.099833089,0.241215008,0.192608472,0.04117212,0.059643304,0.070191147,0.079022318,0.087364857,0.096147281,0.107570248,0.119870306,0.139956051,0.199062368,119.0128791,0.638933837,1985956,14421.57532,8349.251044,FALSE,micro,survey,13.34230148,0.089673629,1.16294332,
Europe & Central Asia,ECA,Slovenia,SVN,1998,national,HBS,national,1998,consumption,2,1998 - 2003,2.15,0,0,0,0,26.29617365,22.74365361,0.129057134,0.284066834,0.240246182,0.03943807,0.051536609,0.061946415,0.071671712,0.081428864,0.091946549,0.104278955,0.120530055,0.14681562,0.230407153,0.535822517,0.638933837,1981629,14927.0345,8610.713608,FALSE,group,survey,12.52182681,0.11473,1.214707412,
Europe & Central Asia,ECA,Slovenia,SVN,1999,national,HBS-LIS,national,1999,income,1,1997 - 1999,2.15,0,0,0,0,26.79157202,24.48501509,0.099841206,0.240428866,0.192760473,0.041757203,0.05961064,0.070670042,0.079063651,0.086801462,0.096453315,0.10729052,0.119378586,0.139786188,0.199188391,136.3084281,0.638933837,1983045,15711.81638,9173.954417,FALSE,micro,survey,13.39250755,0.079901751,1.157753326,
Europe & Central Asia,ECA,Slovenia,SVN,2002,national,HBS,national,2002,consumption,2,1998 - 2003,2.15,0,0,0,0,27.58420794,23.66928386,0.140324951,0.291216106,0.252704557,0.035457606,0.05121231,0.062449788,0.071284017,0.080067828,0.092754279,0.105330846,0.123913443,0.147218057,0.230311828,172.9322702,0.638933837,1994530,17301.93381,9593.822284,FALSE,micro,survey,12.98464193,0.113690103,1.19799872,
Europe & Central Asia,ECA,Slovenia,SVN,2003,national,HBS,national,2003,consumption,2,1998 - 2003,2.15,0,0,0,0,27.23247634,23.34651988,0.156652048,0.308660228,0.271065111,0.03395868,0.047748928,0.058481016,0.067876835,0.080887504,0.091676689,0.105096455,0.124213846,0.15448242,0.235577627,182.5199239,0.638933837,1995733,17803.37798,9924.012022,FALSE,micro,survey,12.82325994,0.149770257,1.247936693,
Europe & Central Asia,ECA,Slovenia,SVN,2004,national,EU-SILC,national,2004,income,3,2004 - 2021,2.15,2.60E-04,1.07E-04,8.30E-05,2.38E-04,33.34924757,30.18349246,0.105571233,0.247907324,0.20122393,0.039614714,0.058609817,0.068901758,0.077418805,0.085996309,0.095715679,0.106702026,0.119798975,0.14084093,0.206400987,189.0778206,0.638933837,1997012,18567.56221,10169.17846,FALSE,micro,survey,16.24174623,0.080282135,0.947306918,
Europe & Central Asia,ECA,Slovenia,SVN,2005,national,EU-SILC,national,2005,income,3,2004 - 2021,2.15,0.001014509,5.36E-04,3.41E-04,9.31E-04,34.52496155,31.34558478,0.104912253,0.246347418,0.200265925,0.040236276,0.058764532,0.068952031,0.077362203,0.086088736,0.095845198,0.106650194,0.120216125,0.140078146,0.20580656,193.7130525,0.638933837,2000474,19239.39991,10361.32675,FALSE,micro,survey,16.82279239,0.077752891,0.93116196,
Europe & Central Asia,ECA,Slovenia,SVN,2006,national,EU-SILC,national,2006,income,3,2004 - 2021,2.15,5.05E-04,2.40E-04,1.49E-04,3.81E-04,35.74491336,32.50403708,0.100902647,0.243639268,0.19825285,0.040726097,0.058971922,0.069392366,0.077716142,0.086316662,0.095587142,0.106725907,0.120082308,0.141008462,0.203472993,198.4743738,0.638933837,2006868,20280.1519,10461.59352,FALSE,micro,survey,17.40201854,0.07757849,0.872504451,
Europe & Central Asia,ECA,Slovenia,SVN,2007,national,EU-SILC,national,2007,income,3,2004 - 2021,2.15,3.23E-04,1.79E-04,1.04E-04,2.74E-04,37.60946592,34.23823546,0.101061808,0.243547532,0.196669552,0.040580408,0.059122689,0.069331959,0.077962984,0.086497995,0.095840345,0.1062607,0.120065342,0.140486486,0.203851092,0.858510966,0.638933837,2018122,21574.75344,11081.39498,FALSE,micro,survey,18.26911773,0.074316483,0.826893062,
Europe & Central Asia,ECA,Slovenia,SVN,2008,national,EU-SILC,national,2008,income,3,2004 - 2021,2.15,0,0,0,0,38.72907412,35.3521175,0.095110718,0.23718019,0.190848356,0.041876534,0.060319415,0.070047373,0.078675233,0.086984051,0.096094428,0.106461743,0.119259814,0.138941244,0.201340164,0.906994746,0.638933837,2021316,22296.705,11381.34726,FALSE,micro,survey,18.82605875,0.068782082,0.78463033,
Europe & Central Asia,ECA,Slovenia,SVN,2009,national,EU-SILC,national,2009,income,3,2004 - 2021,2.15,0,0,0,0,38.98301055,35.32826962,0.104153961,0.247877353,0.201138962,0.03982111,0.058688608,0.068482705,0.077444738,0.086081673,0.095567166,0.106441035,0.120190651,0.14105504,0.206227274,0.9146068,0.638933837,2039669,20428.16986,11512.79394,FALSE,micro,survey,18.81413481,0.079348104,0.795465915,
Europe & Central Asia,ECA,Slovenia,SVN,2010,national,EU-SILC,national,2010,income,3,2004 - 2021,2.15,9.16E-05,6.40E-05,4.47E-05,1.10E-04,39.03746937,35.46485616,0.105724389,0.249332595,0.20002543,0.038722239,0.058212864,0.068921065,0.077631084,0.086450536,0.095829254,0.106851515,0.119873977,0.140153241,0.207354225,0.931080428,0.638933837,2048583,20612.58953,11574.36219,FALSE,micro,survey,18.88242808,0.090513619,0.797547886,
Europe & Central Asia,ECA,Slovenia,SVN,2011,national,EU-SILC,national,2011,income,3,2004 - 2021,2.15,0,0,0,0,38.70411697,35.26253621,0.105424095,0.248680337,0.196308932,0.039199554,0.058189621,0.069094368,0.077912354,0.086594825,0.095613808,0.106051705,0.119599311,0.140140317,0.207604138,0.947866401,0.638933837,2052843,20746.98841,11641.97089,FALSE,micro,survey,18.78126811,0.088330489,0.802294708,
Europe & Central Asia,ECA,Slovenia,SVN,2012,national,EU-SILC,national,2012,income,3,2004 - 2021,2.15,2.63E-04,4.27E-05,6.94E-06,4.66E-05,37.10659579,33.68316363,0.112691123,0.255855023,0.200603756,0.037254396,0.057059606,0.068190431,0.077661916,0.086404082,0.095387018,0.105725544,0.120020096,0.141597453,0.210699458,0.972486414,0.638933837,2057159,20157.00525,11363.10545,FALSE,micro,survey,17.99158182,0.095568195,0.852709278,
Europe & Central Asia,ECA,Slovenia,SVN,2013,national,EU-SILC,national,2013,income,3,2004 - 2021,2.15,2.18E-04,1.00E-04,4.61E-05,1.34E-04,36.90782461,33.39011231,0.118657633,0.262411044,0.207355495,0.036251807,0.055626658,0.067329034,0.076859653,0.085869396,0.095095031,0.106308233,0.120248488,0.142372952,0.214038748,0.989691711,0.638933837,2059953,19922.47429,10901.00065,FALSE,micro,survey,17.84505616,0.101085797,0.869571644,
Europe & Central Asia,ECA,Slovenia,SVN,2014,national,EU-SILC,national,2014,income,3,2004 - 2021,2.15,0,0,0,0,37.81600242,34.24613965,0.112008871,0.256575347,0.202562915,0.037828691,0.056605586,0.068020975,0.077411991,0.086103869,0.095073694,0.105675098,0.119607074,0.141978764,0.211694258,0.991664588,0.638933837,2061980,20453.83339,11067.1207,FALSE,micro,survey,18.27306983,0.093656803,0.833190469,
Europe & Central Asia,ECA,Slovenia,SVN,2015,national,EU-SILC,national,2015,income,3,2004 - 2021,2.15,4.85E-05,1.71E-05,6.05E-06,2.11E-05,37.95814789,34.56834598,0.110424295,0.254084646,0.200666263,0.038739637,0.056931776,0.067799032,0.077352813,0.086473292,0.095841789,0.106081689,0.119643118,0.140647917,0.210488938,0.986452834,0.638933837,2063531,20890.16643,11283.12977,FALSE,micro,survey,18.43417299,0.094554421,0.82486476,
Europe & Central Asia,ECA,Slovenia,SVN,2016,national,EU-SILC,national,2016,income,3,2004 - 2021,2.15,0,0,0,0,39.10127804,35.69279748,0.10359447,0.247579359,0.196798714,0.039896988,0.057579312,0.068844769,0.078072806,0.086939219,0.095989425,0.106259773,0.119378286,0.140725572,0.20631385,0.985910333,0.638933837,2065042,21541.17642,11776.40969,FALSE,micro,survey,18.99639874,0.08805027,0.790839053,
Europe & Central Asia,ECA,Slovenia,SVN,2017,national,EU-SILC,national,2017,income,3,2004 - 2021,2.15,0,0,0,0,40.01761144,36.40482412,0.098791359,0.242193073,0.193262613,0.041029821,0.05906213,0.069772029,0.07842212,0.086902292,0.095629335,0.105960483,0.11910152,0.139924809,0.204195463,1,0.638933837,2066388,22563.75894,11992.72006,FALSE,micro,survey,19.35241206,0.07811477,0.763579911,
Europe & Central Asia,ECA,Slovenia,SVN,2018,national,EU-SILC,national,2018,income,3,2004 - 2021,2.15,0,0,0,0,42.53722931,38.3396153,0.102060922,0.246333645,0.193976187,0.04203535,0.058991728,0.068568398,0.077568467,0.086058748,0.094656587,0.104802885,0.118464075,0.139134547,0.209719215,1.017386083,0.638933837,2073894,23483.52912,12370.14582,FALSE,micro,survey,20.31980765,0.068067043,0.721130091,
Europe & Central Asia,ECA,Slovenia,SVN,2019,national,EU-SILC,national,2019,income,3,2004 - 2021,2.15,0,0,0,0,43.44978319,39.50083549,0.101061911,0.243842324,0.192810349,0.042246953,0.05917171,0.069109453,0.077499678,0.086253294,0.095467915,0.105446088,0.118984435,0.138444401,0.207376073,1.033974789,0.638933837,2088385,24142.08957,12955.22384,FALSE,micro,survey,20.90041775,0.069409446,0.70348372,
Europe & Central Asia,ECA,Slovenia,SVN,2020,national,EU-SILC,national,2020,income,3,2004 - 2021,2.15,0,0,0,0,45.5951014,41.31364957,0.09744255,0.240315285,0.190583981,0.04241731,0.060139593,0.069731677,0.077969941,0.086510706,0.095145332,0.105433038,0.11866848,0.138963417,0.205020508,1.033407639,0.638933837,2102419,22963.93341,12034.19294,FALSE,micro,survey,21.80682478,0.070204184,0.66540298,
Europe & Central Asia,ECA,Slovenia,SVN,2021,national,EU-SILC,national,2021,income,3,2004 - 2021,2.15,0,0,0,0,47.99730103,43.44072728,0.100028288,0.242822799,0.193385766,0.041963835,0.060270011,0.069506144,0.077287893,0.085867835,0.094934151,0.105273077,0.119127551,0.139281842,0.20648766,1.053218742,0.638933837,2108079,24786.79121,13234.26538,FALSE,micro,survey,22.87036364,0.06710043,0.637549125,
Other High Income Countries,OHI,Sweden,SWE,1975,national,HIS-LIS,national,1975,income,1,1975 - 2002,2.15,0.004989867,0.002779178,0.002053703,0.005954412,28.02613418,25.3521112,0.107829444,0.242836948,0.212779738,0.041948087,0.059280741,0.068650675,0.076901899,0.085825382,0.095772167,0.108177552,0.12467688,0.148075063,0.190691554,0.188434145,9.223160744,8192437,27202.34389,13932.80265,FALSE,micro,survey,13.8260556,0.072445557,1.356851001,
Other High Income Countries,OHI,Sweden,SWE,1981,national,HIS-LIS,national,1981,income,1,1975 - 2002,2.15,0.002496806,0.002106848,0.001777795,0.004635891,29.34704848,27.39903103,0.098979751,0.229235733,0.200623323,0.040636808,0.060727435,0.071175067,0.079943535,0.088141263,0.099074306,0.110771153,0.125179545,0.144898151,0.179452737,0.348014377,9.223160744,8320503,28750.80383,14471.39363,FALSE,micro,survey,14.84951551,0.086931024,1.230272641,
Other High Income Countries,OHI,Sweden,SWE,1987,national,HIS-LIS,national,1987,income,1,1975 - 2002,2.15,0.002462553,6.07E-04,1.50E-04,6.97E-04,31.535291,28.71796257,0.094440581,0.23057627,0.197640024,0.042644721,0.062024212,0.071026,0.079033569,0.087202245,0.096255253,0.109000358,0.124151882,0.142655978,0.186005781,0.51836598,9.223160744,8397804,33214.95763,16259.27882,FALSE,micro,survey,15.50898128,0.067425506,0.992100206,
Other High Income Countries,OHI,Sweden,SWE,1992,national,HIS-LIS,national,1992,income,1,1975 - 2002,2.15,0.002435132,3.72E-04,5.67E-05,4.03E-04,37.35466704,33.74869373,0.110852194,0.249087335,0.212543308,0.039302894,0.058971319,0.068846958,0.076976239,0.085603805,0.095829943,0.108466501,0.124453482,0.14474338,0.196805481,0.722047429,9.223160744,8668067,33352.53836,16054.35059,FALSE,micro,survey,18.02434687,0.0774495,0.874031614,
Other High Income Countries,OHI,Sweden,SWE,1995,national,HIS-LIS,national,1995,income,1,1975 - 2002,2.15,0.002472491,0.001349119,7.36E-04,0.001950526,35.24705356,32.3506474,0.119016616,0.252365056,0.212743045,0.037506026,0.057631563,0.067947795,0.07725668,0.086947919,0.097443838,0.109748501,0.124439897,0.144350819,0.196726961,0.79147283,9.223160744,8826939,34648.11892,15731.03856,FALSE,micro,survey,17.3253237,0.087468558,0.981423862,
Other High Income Countries,OHI,Sweden,SWE,2000,national,HIS-LIS,national,2000,income,1,1975 - 2002,2.15,0,0,0,0,41.01716469,35.85132809,0.125981055,0.26960059,0.217990931,0.0398294,0.056447925,0.065897721,0.074674122,0.082911717,0.092520491,0.104717951,0.121404572,0.143794804,0.217801298,0.809699106,9.223160744,8872109,41117.15243,18619.28531,FALSE,micro,survey,19.07566404,0.07238987,0.79415744,
Other High Income Countries,OHI,Sweden,SWE,2001,national,HIS-LIS,national,2001,income,1,1975 - 2002,2.15,0.002486778,8.37E-04,2.82E-04,0.001021025,42.38215431,37.02377258,0.122737432,0.265453599,0.215500541,0.040336116,0.057297474,0.066914991,0.07482672,0.082963318,0.092298492,0.104670189,0.120988729,0.144496299,0.21520767,0.829180139,9.223160744,8895960,41601.30768,18726.1831,FALSE,micro,survey,19.66188629,0.069930943,0.784372553,
Other High Income Countries,OHI,Sweden,SWE,2002,national,HIS-LIS,national,2002,income,1,1975 - 2002,2.15,0,0,0,0,43.39758697,38.27573594,0.117788651,0.262169061,0.217903289,0.039738291,0.05690815,0.066977455,0.075550049,0.083893804,0.093423729,0.106314429,0.122664826,0.145229297,0.20929997,0.84707786,9.223160744,8924958,42377.11964,19087.83932,FALSE,micro,survey,20.28786797,0.074995576,0.739149669,
Other High Income Countries,OHI,Sweden,SWE,2003,national,EU-SILC,national,2003,income,2,2003 - 2021,2.15,0.003237096,0.002283286,0.0017958,0.004958603,39.91458231,36.32746351,0.120375987,0.252685449,0.211133328,0.036557511,0.056968096,0.068270505,0.07727945,0.086631568,0.096275532,0.107992151,0.123313375,0.145346,0.201365812,0.863389618,9.223160744,8958229,43194.92617,19329.03803,FALSE,micro,survey,19.31373176,0.088511372,1.017813604,
Other High Income Countries,OHI,Sweden,SWE,2004,national,EU-SILC,national,2004,income,2,2003 - 2021,2.15,0.00397172,0.002971621,0.002500869,0.006892815,40.97695157,36.57018688,0.129976551,0.261401508,0.215595353,0.036858917,0.056573651,0.0668474,0.076007378,0.084979474,0.094474846,0.106540412,0.122389988,0.144586744,0.21074119,0.866615776,9.223160744,8993531,44891.32321,19807.03608,FALSE,micro,survey,19.43509344,0.080521619,1.094809803,
Other High Income Countries,OHI,Sweden,SWE,2005,national,EU-SILC,national,2005,income,2,2003 - 2021,2.15,0.010845831,0.007340193,0.005942601,0.01654733,41.3844074,37.4996235,0.156617796,0.26821113,0.216585862,0.03183128,0.055358739,0.067007562,0.076694677,0.085995395,0.095718449,0.107364427,0.124065327,0.14540134,0.210562802,0.870543033,9.223160744,9029572,45990.37433,20349.74918,FALSE,micro,survey,19.89981175,0.098033268,1.536364996,
Other High Income Countries,OHI,Sweden,SWE,2006,national,EU-SILC,national,2006,income,2,2003 - 2021,2.15,0.003643826,0.002384708,0.001874973,0.005208295,43.84669273,39.30408092,0.131826869,0.263512546,0.214151314,0.035561846,0.056260878,0.066976534,0.076250454,0.085242403,0.094698336,0.106256891,0.122608387,0.144819823,0.211324447,0.882384266,9.223160744,9080505,47864.81086,20841.35675,FALSE,micro,survey,20.80204046,0.0880556,0.973446087,
Other High Income Countries,OHI,Sweden,SWE,2007,national,EU-SILC,national,2007,income,2,2003 - 2021,2.15,0.004108392,0.003101853,0.002612187,0.007217701,46.47506054,41.29602159,0.142235534,0.271141765,0.215848006,0.033881229,0.055004058,0.066789014,0.07622942,0.084600319,0.093504607,0.105883588,0.122368705,0.145257309,0.21648175,0.901904129,9.223160744,9148092,49145.19583,21512.34989,FALSE,micro,survey,21.7980108,0.09199565,1.034928146,
Other High Income Countries,OHI,Sweden,SWE,2008,national,EU-SILC,national,2008,income,2,2003 - 2021,2.15,0.005764025,0.004260256,0.003528028,0.009776751,48.01129006,42.1741923,0.158058902,0.281192082,0.222001999,0.031760748,0.05412399,0.066066075,0.075106346,0.08360212,0.092836093,0.105100716,0.122655751,0.145119051,0.223629108,0.932902997,9.223160744,9219637,48544.11589,21434.7831,FALSE,micro,survey,22.23709615,0.099728435,1.142186374,
Other High Income Countries,OHI,Sweden,SWE,2009,national,EU-SILC,national,2009,income,2,2003 - 2021,2.15,0.004580159,0.002955268,0.002341554,0.006517963,48.31295688,42.91584996,0.146138353,0.273398752,0.220578733,0.032327351,0.054024698,0.066677056,0.076514622,0.084805511,0.093679899,0.106140528,0.123797978,0.147599224,0.214433133,0.928290189,9.223160744,9298515,46043.48094,21473.56775,FALSE,micro,survey,22.60792498,0.104309289,0.989624484,
Other High Income Countries,OHI,Sweden,SWE,2010,national,EU-SILC,national,2010,income,2,2003 - 2021,2.15,0.005474092,0.003538322,0.002870851,0.007952232,49.06279732,43.49747148,0.153125964,0.277361861,0.220338242,0.031555907,0.054406799,0.066339841,0.075896248,0.084321118,0.093416959,0.105040742,0.122613859,0.148326607,0.21808192,0.939039654,9.223160744,9378126,48369.91004,22178.94387,FALSE,micro,survey,22.89873574,0.100118516,1.050481097,
Other High Income Countries,OHI,Sweden,SWE,2011,national,EU-SILC,national,2011,income,2,2003 - 2021,2.15,0.006156513,0.00374912,0.002883243,0.008026356,49.57311504,44.07697551,0.152936509,0.276052635,0.222102197,0.030503665,0.054399235,0.066632163,0.076603539,0.084489901,0.093942702,0.10632381,0.124023673,0.147403491,0.215677821,0.966846037,9.223160744,9449213,49539.97261,22450.21904,FALSE,micro,survey,23.18848776,0.10519511,1.039812776,
Other High Income Countries,OHI,Sweden,SWE,2012,national,EU-SILC,national,2012,income,2,2003 - 2021,2.15,0.004570021,0.003298608,0.002666008,0.007384052,50.73532388,44.91028708,0.150995801,0.27643897,0.224359838,0.030507905,0.054226052,0.06685221,0.076168301,0.084441927,0.094072688,0.106465267,0.123739617,0.147494021,0.216032013,0.975435249,9.223160744,9519374,48885.54842,22447.74104,FALSE,micro,survey,23.60514354,0.10809753,0.997052675,
Other High Income Countries,OHI,Sweden,SWE,2013,national,EU-SILC,national,2013,income,2,2003 - 2021,2.15,0.006508714,0.004818803,0.003873973,0.010647952,52.06118849,45.66305214,0.169109898,0.288227912,0.236183594,0.028790934,0.051856441,0.065316815,0.075134654,0.083022996,0.093536793,0.10723089,0.1247086,0.148111539,0.222290338,0.975003242,9.223160744,9600379,49048.81875,22657.53049,FALSE,micro,survey,23.98152607,0.114804918,1.131702277,
Other High Income Countries,OHI,Sweden,SWE,2014,national,EU-SILC,national,2014,income,2,2003 - 2021,2.15,0.004743335,0.003152802,0.002368807,0.006455347,53.29434583,46.89023956,0.156584608,0.283886589,0.230215532,0.030794443,0.053243966,0.065360144,0.074643382,0.083450295,0.093295187,0.105564678,0.123554225,0.148230496,0.221863185,0.973251713,9.223160744,9696110,49855.30101,23079.65597,FALSE,micro,survey,24.59511978,0.104768193,0.913727012,
Other High Income Countries,OHI,Sweden,SWE,2015,national,EU-SILC,national,2015,income,2,2003 - 2021,2.15,0.005691551,0.002674798,0.00182825,0.00496787,55.13678206,48.04276489,0.168099593,0.292096875,0.233563551,0.029459745,0.052180629,0.064888778,0.074053527,0.082531697,0.092952035,0.105294935,0.123019385,0.147046418,0.22857285,0.972796421,9.223160744,9799186,51545.48361,23733.29025,FALSE,micro,survey,25.17138245,0.109428244,0.840206598,
Other High Income Countries,OHI,Sweden,SWE,2016,national,EU-SILC,national,2016,income,2,2003 - 2021,2.15,0.002614527,0.001989597,0.001650004,0.004570059,56.00170642,48.81561283,0.169831892,0.295612141,0.23215271,0.029629445,0.051153508,0.064211568,0.074102937,0.082539113,0.092627312,0.10526873,0.12253242,0.1454077,0.232527268,0.98237137,9.223160744,9923085,51955.86107,23976.20753,FALSE,micro,survey,25.55780642,0.114998728,0.84026596,
Other High Income Countries,OHI,Sweden,SWE,2017,national,EU-SILC,national,2017,income,2,2003 - 2021,2.15,0.0024835,0.001386718,9.49E-04,0.002670595,55.96484841,48.84962849,0.15403797,0.287741412,0.238641474,0.030493536,0.05237395,0.064466805,0.074088558,0.082725017,0.093186661,0.106837149,0.12458542,0.148091019,0.223151885,1,9.223160744,10057698,52576.81028,24271.91625,FALSE,micro,survey,25.57481424,0.110320165,0.727138319,
Other High Income Countries,OHI,Sweden,SWE,2018,national,EU-SILC,national,2018,income,2,2003 - 2021,2.15,0.007255068,0.00565271,0.004743805,0.012927953,56.58776917,49.29750167,0.189295518,0.299716058,0.245090998,0.02682285,0.050683145,0.063424018,0.07342897,0.082486762,0.093208127,0.1074541,0.124908586,0.148560342,0.2290231,1.019535338,9.223160744,10175214,52983.00686,24435.31578,FALSE,micro,survey,25.79875084,0.117115827,1.203972908,
Other High Income Countries,OHI,Sweden,SWE,2019,national,EU-SILC,national,2019,income,2,2003 - 2021,2.15,0.003165186,0.002177968,0.001792677,0.00488825,57.70163779,50.56871696,0.165441283,0.293046497,0.236850285,0.029404818,0.051404644,0.064292917,0.073836895,0.082705354,0.092991157,0.10647256,0.123421408,0.148154609,0.227315638,1.037725362,9.223160744,10278887,53490.35182,24363.0692,FALSE,micro,survey,26.43435848,0.114470034,0.82164667,
Other High Income Countries,OHI,Sweden,SWE,2020,national,EU-SILC,national,2020,income,2,2003 - 2021,2.15,0.003890895,0.00277638,0.002278373,0.00633692,58.80818435,51.81282494,0.161166192,0.288706274,0.23672318,0.030488139,0.051832395,0.063925548,0.073997216,0.083292891,0.0935574,0.107077493,0.124110893,0.14776666,0.223951365,1.04288667,9.223160744,10353442,51952.67313,23421.47648,FALSE,micro,survey,27.05641247,0.109862584,0.873704246,
Other High Income Countries,OHI,Sweden,SWE,2021,national,EU-SILC,national,2021,income,2,2003 - 2021,2.15,0.006292847,0.004388829,0.003556808,0.009886804,58.83865152,51.53046695,0.180047779,0.297653848,0.244376997,0.02805864,0.050336049,0.063500599,0.07326412,0.082521905,0.092987195,0.106895551,0.125048202,0.149943908,0.227443831,1.065446419,9.223160744,10415811,54816.00585,24753.83844,FALSE,micro,survey,26.91523347,0.120794414,1.055041331,
Sub-Saharan Africa,SSA,Eswatini,SWZ,1994,national,HIES,national,1994.83,consumption,0,1994,2.15,0.85444,0.551280657,0.402367628,1.071458429,1.479758107,0.747403634,0.607723396,0.586335603,0.546722827,0.016894653,0.017779928,0.024791025,0.03385184,0.044481671,0.057544474,0.074674411,0.099674044,0.145109786,0.485198167,0.217009065,6.117729187,953600.88,2159.789192,926.1630304,FALSE,group,survey,2.15,0.85444,43.95966217,
Sub-Saharan Africa,SSA,Eswatini,SWZ,2000,national,HIES,national,2000.92,consumption,1,2000 - 2016,2.15,0.561333828,0.225454973,0.11506931,0.328320097,3.526331771,1.913407814,0.478298064,0.531135202,0.477535353,0.018360878,0.026978331,0.034055943,0.041252285,0.04922598,0.059701604,0.074970999,0.100364061,0.1540997,0.44099022,0.342174279,6.117729187,1040524,2411.444924,1772.715533,FALSE,micro,survey,2.15,0.561333828,15.56785743,
Sub-Saharan Africa,SSA,Eswatini,SWZ,2009,national,HIES,national,2009.25,consumption,1,2000 - 2016,2.15,0.493256041,0.208559198,0.113952102,0.318692941,3.729827615,2.183226911,0.462024737,0.514411525,0.511308779,0.014872869,0.025182705,0.033358304,0.042053932,0.052624844,0.065670575,0.085328881,0.113613203,0.167596234,0.399698454,0.623768513,6.117729187,1096144.5,3096.296069,2155.088833,FALSE,micro,survey,2.241613455,0.512367546,15.500892,
Sub-Saharan Africa,SSA,Eswatini,SWZ,2016,national,HIES,national,2016.17,consumption,1,2000 - 2016,2.15,0.36079847,0.127576764,0.061862859,0.181785943,5.632313921,2.953730301,0.521871531,0.545797937,0.574485008,0.014073956,0.022919533,0.030132602,0.037613258,0.047091161,0.060099534,0.07778741,0.107845906,0.175224265,0.427212375,0.951386922,6.117729187,1144031.22,3594.167067,2326.617349,FALSE,micro,survey,2.626865151,0.445975106,11.0584977,
Sub-Saharan Africa,SSA,Seychelles,SYC,1999,national,HES,national,1999.62,consumption,0,1999,2.15,0.007582651,0.001483436,4.40E-04,0.001837502,20.16191547,14.56382904,0.319693376,0.42776691,0.345112108,0.021434363,0.035989183,0.045444065,0.055529181,0.065715262,0.078655071,0.093823091,0.115411647,0.148278434,0.339719704,0.373925342,9.027125359,80857.02,11501.28943,3906.52146,FALSE,micro,survey,8.431914522,0.2211101,2.243446014,
Sub-Saharan Africa,SSA,Seychelles,SYC,2006,national,HBS,national,2006.43,consumption,1,2006,2.15,0.00372482,7.45E-04,1.67E-04,8.44E-04,18.31576589,13.1687932,0.311104501,0.427676166,0.357130071,0.023792485,0.034604679,0.04402874,0.054677031,0.065273947,0.077980227,0.09409082,0.117332075,0.15111255,0.337107447,0.44799032,9.027125359,84786.19,12291.78161,3591.5212,FALSE,micro,survey,7.734396598,0.22870394,2.374398039,
Sub-Saharan Africa,SSA,Seychelles,SYC,2013,national,HBS,national,2013,income,2,2013 - 2018,2.15,0.012360592,0.004787601,0.002800517,0.008055759,24.12518509,15.93965061,0.400272132,0.468220614,0.317681958,0.019047919,0.035233505,0.04472245,0.053074177,0.061535,0.071766039,0.083916535,0.100478061,0.131575693,0.398650619,0.931137859,9.027125359,89949,14266.58415,3791.49966,FALSE,micro,survey,9.119825307,0.170258575,2.220524654,
